userid,courseid,quizid,attemptid,raw_timefinish,local_timefinish
1308,159,137,2295,1773909354,2026-03-19 15:35:54
1308,159,137,3255,1773910379,2026-03-19 15:52:59
1308,159,138,3257,1773919384,2026-03-19 18:23:04
1308,159,138,3260,1773920443,2026-03-19 18:40:43
1308,159,155,3263,1773929948,2026-03-19 21:19:08
1308,159,155,3270,1773931188,2026-03-19 21:39:48
1308,159,156,3271,1773933930,2026-03-19 22:25:30
1308,159,157,3292,1773974342,2026-03-20 09:39:02
1308,159,157,3299,1773976022,2026-03-20 10:07:02
1308,159,158,3305,1773978534,2026-03-20 10:48:54
1308,159,165,4209,1774599594,2026-03-27 15:19:54
1308,159,174,3315,1774534799,2026-03-26 21:19:59
1308,159,175,,,
1308,159,183,3355,1773992116,2026-03-20 14:35:16
1308,159,187,,,
1308,159,190,,,
1308,159,227,4647,1775204666,2026-04-03 15:24:26
1308,159,228,,,
1308,159,229,,,
1309,159,137,,,
1309,159,138,,,
1309,159,155,,,
1309,159,156,,,
1309,159,157,,,
1309,159,158,,,
1309,159,165,4185,1774598261,2026-03-27 14:57:41
1309,159,174,,,
1309,159,175,,,
1309,159,183,3337,1773991013,2026-03-20 14:16:53
1309,159,187,,,
1309,159,190,,,
1309,159,227,,,
1309,159,228,,,
1309,159,229,,,
1310,159,137,2283,1770347153,2026-02-06 10:05:53
1310,159,137,2289,1770351388,2026-02-06 11:16:28
1310,159,137,2290,1770351455,2026-02-06 11:17:35
1310,159,138,2284,1770351107,2026-02-06 11:11:47
1310,159,138,2288,1770351206,2026-02-06 11:13:26
1310,159,155,2840,1773378304,2026-03-13 12:05:04
1310,159,156,2843,1775210228,2026-04-03 16:57:08
1310,159,156,4687,1775211940,2026-04-03 17:25:40
1310,159,157,3293,1773971234,2026-03-20 08:47:14
1310,159,157,3295,1773972435,2026-03-20 09:07:15
1310,159,158,3296,1773974441,2026-03-20 09:40:41
1310,159,158,3300,1773974521,2026-03-20 09:42:01
1310,159,165,4186,1774599446,2026-03-27 15:17:26
1310,159,165,4220,1774601431,2026-03-27 15:50:31
1310,159,165,4608,1775193273,2026-04-03 12:14:33
1310,159,174,3301,1773976485,2026-03-20 10:14:45
1310,159,174,3306,1773976525,2026-03-20 10:15:25
1310,159,175,3307,1775397870,2026-04-05 21:04:30
1310,159,175,4771,1775398040,2026-04-05 21:07:20
1310,159,183,3341,1773992008,2026-03-20 14:33:28
1310,159,183,4765,1775396959,2026-04-05 20:49:19
1310,159,187,,,
1310,159,190,3462,1774315585,2026-03-24 08:26:25
1310,159,227,4636,1775202528,2026-04-03 14:48:48
1310,159,228,4560,1775138358,2026-04-02 20:59:18
1310,159,228,4570,1775138420,2026-04-02 21:00:20
1310,159,229,4571,1775183394,2026-04-03 09:29:54
1310,159,229,4589,1775183463,2026-04-03 09:31:03
1310,159,229,4590,1775183502,2026-04-03 09:31:42
1311,159,137,4137,1774551849,2026-03-27 02:04:09
1311,159,138,4138,1774577803,2026-03-27 09:16:43
1311,159,155,4140,1774584185,2026-03-27 11:03:05
1311,159,156,4155,1774585527,2026-03-27 11:25:27
1311,159,157,,,
1311,159,158,,,
1311,159,165,4195,1774599502,2026-03-27 15:18:22
1311,159,174,,,
1311,159,175,,,
1311,159,183,3360,1773992120,2026-03-20 14:35:20
1311,159,187,,,
1311,159,190,4123,1774549012,2026-03-27 01:16:52
1311,159,227,4620,1775204573,2026-04-03 15:22:53
1311,159,228,,,
1311,159,229,,,
1312,159,137,,,
1312,159,138,,,
1312,159,155,,,
1312,159,156,,,
1312,159,157,,,
1312,159,158,,,
1312,159,165,4202,1774597959,2026-03-27 14:52:39
1312,159,174,,,
1312,159,175,,,
1312,159,183,3361,1773992220,2026-03-20 14:37:00
1312,159,187,,,
1312,159,190,,,
1312,159,227,4642,1775203317,2026-04-03 15:01:57
1312,159,228,,,
1312,159,229,,,
1313,159,137,2474,1774593441,2026-03-27 13:37:21
1313,159,138,,,
1313,159,155,,,
1313,159,156,,,
1313,159,157,,,
1313,159,158,,,
1313,159,165,4201,1774597255,2026-03-27 14:40:55
1313,159,174,,,
1313,159,175,,,
1313,159,183,3358,1773991752,2026-03-20 14:29:12
1313,159,187,,,
1313,159,190,,,
1313,159,227,4628,1775203347,2026-04-03 15:02:27
1313,159,228,,,
1313,159,229,,,
1314,159,137,2277,1770360611,2026-02-06 13:50:11
1314,159,138,2473,1772777274,2026-03-06 13:07:54
1314,159,155,2853,1773731476,2026-03-17 14:11:16
1314,159,156,,,
1314,159,157,2851,1773976935,2026-03-20 10:22:15
1314,159,158,3309,1773977537,2026-03-20 10:32:17
1314,159,165,4196,1774599502,2026-03-27 15:18:22
1314,159,174,3308,1773988016,2026-03-20 13:26:56
1314,159,175,,,
1314,159,183,3353,1773992086,2026-03-20 14:34:46
1314,159,187,,,
1314,159,190,4128,1774545073,2026-03-27 00:11:13
1314,159,227,4621,1775202624,2026-04-03 14:50:24
1314,159,228,4595,1775188065,2026-04-03 10:47:45
1314,159,229,4597,1775190300,2026-04-03 11:25:00
1315,159,137,2324,1770606772,2026-02-09 10:12:52
1315,159,138,2325,1770564474,2026-02-08 22:27:54
1315,159,155,4105,1774512135,2026-03-26 15:02:15
1315,159,156,4131,1774543574,2026-03-26 23:46:14
1315,159,157,2836,1773371261,2026-03-13 10:07:41
1315,159,158,2838,1773371912,2026-03-13 10:18:32
1315,159,165,4203,1774599504,2026-03-27 15:18:24
1315,159,174,3249,1773901044,2026-03-19 13:17:24
1315,159,174,3250,1773901675,2026-03-19 13:27:55
1315,159,175,4103,1774507678,2026-03-26 13:47:58
1315,159,183,3340,1773992007,2026-03-20 14:33:27
1315,159,187,,,
1315,159,190,4063,1774503973,2026-03-26 12:46:13
1315,159,227,4624,1775203064,2026-04-03 14:57:44
1315,159,228,4591,1775194542,2026-04-03 12:35:42
1315,159,229,,,
1316,159,137,2300,1770359758,2026-02-06 13:35:58
1316,159,138,2310,1770361497,2026-02-06 14:04:57
1316,159,155,,,
1316,159,156,,,
1316,159,157,,,
1316,159,158,,,
1316,159,165,4205,1774599263,2026-03-27 15:14:23
1316,159,174,,,
1316,159,175,,,
1316,159,183,3365,1773992580,2026-03-20 14:43:00
1316,159,187,,,
1316,159,190,,,
1316,159,227,4643,1775203450,2026-04-03 15:04:10
1316,159,228,4799,1775413700,2026-04-06 01:28:20
1316,159,229,4803,1775415972,2026-04-06 02:06:12
1317,159,137,2286,1770350141,2026-02-06 10:55:41
1317,159,137,4549,1775066246,2026-04-02 00:57:26
1317,159,138,2329,1774537776,2026-03-26 22:09:36
1317,159,155,4127,1775143037,2026-04-02 22:17:17
1317,159,156,,,
1317,159,157,,,
1317,159,158,,,
1317,159,165,4214,1774599603,2026-03-27 15:20:03
1317,159,174,,,
1317,159,175,,,
1317,159,183,3343,1773992012,2026-03-20 14:33:32
1317,159,187,,,
1317,159,190,4102,1774505705,2026-03-26 13:15:05
1317,159,227,4645,1775204000,2026-04-03 15:13:20
1317,159,228,,,
1317,159,229,,,
1318,159,137,,,
1318,159,138,,,
1318,159,155,,,
1318,159,156,,,
1318,159,157,2847,1773382090,2026-03-13 13:08:10
1318,159,158,,,
1318,159,165,4207,1774599578,2026-03-27 15:19:38
1318,159,174,,,
1318,159,175,,,
1318,159,183,,,
1318,159,187,,,
1318,159,190,4167,1774592200,2026-03-27 13:16:40
1318,159,227,4638,1775203172,2026-04-03 14:59:32
1318,159,228,,,
1318,159,229,,,
1319,159,137,2276,1770347979,2026-02-06 10:19:39
1319,159,138,2285,1770350250,2026-02-06 10:57:30
1319,159,155,2731,1773312903,2026-03-12 17:55:03
1319,159,155,4113,1774524585,2026-03-26 18:29:45
1319,159,156,2819,1773319253,2026-03-12 19:40:53
1319,159,157,,,
1319,159,158,2824,1773329661,2026-03-12 22:34:21
1319,159,165,4199,1774599512,2026-03-27 15:18:32
1319,159,174,,,
1319,159,175,3187,1773935047,2026-03-19 22:44:07
1319,159,183,3346,1773992019,2026-03-20 14:33:39
1319,159,187,3693,1774579778,2026-03-27 09:49:38
1319,159,190,3660,1774425901,2026-03-25 15:05:01
1319,159,227,4631,1775204195,2026-04-03 15:16:35
1319,159,228,,,
1319,159,229,,,
1320,159,137,2858,1774447385,2026-03-25 21:03:05
1320,159,138,3790,1774531222,2026-03-26 20:20:22
1320,159,155,,,
1320,159,156,,,
1320,159,157,,,
1320,159,158,,,
1320,159,165,4208,1774599590,2026-03-27 15:19:50
1320,159,174,,,
1320,159,175,,,
1320,159,183,3345,1773992017,2026-03-20 14:33:37
1320,159,187,,,
1320,159,190,,,
1320,159,227,4635,1775204205,2026-04-03 15:16:45
1320,159,228,,,
1320,159,229,,,
1321,159,137,2184,1770100019,2026-02-03 13:26:59
1321,159,137,2186,1770101537,2026-02-03 13:52:17
1321,159,138,2187,1770101432,2026-02-03 13:50:32
1321,159,155,2666,1773135252,2026-03-10 16:34:12
1321,159,156,2671,1773152407,2026-03-10 21:20:07
1321,159,157,,,
1321,159,158,2735,1773237935,2026-03-11 21:05:35
1321,159,165,4192,1774599267,2026-03-27 15:14:27
1321,159,174,3184,1773830548,2026-03-18 17:42:28
1321,159,175,3256,1773913782,2026-03-19 16:49:42
1321,159,183,3363,1773992015,2026-03-20 14:33:35
1321,159,187,3450,1774594812,2026-03-27 14:00:12
1321,159,190,3708,1774427234,2026-03-25 15:27:14
1321,159,227,4633,1775201911,2026-04-03 14:38:31
1321,159,228,,,
1321,159,229,,,
1322,159,137,2191,1773136514,2026-03-10 16:55:14
1322,159,137,2693,1773137056,2026-03-10 17:04:16
1322,159,138,2719,1773157463,2026-03-10 22:44:23
1322,159,138,3023,1773652994,2026-03-16 16:23:14
1322,159,155,2721,1773244995,2026-03-11 23:03:15
1322,159,155,2737,1773389280,2026-03-13 15:08:00
1322,159,156,2738,1773383076,2026-03-13 13:24:36
1322,159,156,2866,1773389515,2026-03-13 15:11:55
1322,159,157,,,
1322,159,158,2868,1773389052,2026-03-13 15:04:12
1322,159,158,2869,1773652798,2026-03-16 16:19:58
1322,159,165,4211,1774599615,2026-03-27 15:20:15
1322,159,174,3130,1773848878,2026-03-18 22:47:58
1322,159,175,3274,1773977944,2026-03-20 10:39:04
1322,159,183,3359,1773992312,2026-03-20 14:38:32
1322,159,187,,,
1322,159,190,4142,1774591224,2026-03-27 13:00:24
1322,159,227,4632,1775203962,2026-04-03 15:12:42
1322,159,228,,,
1322,159,229,,,
1323,159,137,2304,1774215196,2026-03-23 04:33:16
1323,159,138,2339,1774215225,2026-03-23 04:33:45
1323,159,155,2861,1773908942,2026-03-19 15:29:02
1323,159,156,3254,1774278702,2026-03-23 22:11:42
1323,159,157,2862,1774278800,2026-03-23 22:13:20
1323,159,158,3476,1774278895,2026-03-23 22:14:55
1323,159,165,4206,1774599573,2026-03-27 15:19:33
1323,159,174,3477,1774328793,2026-03-24 12:06:33
1323,159,175,3623,1774346614,2026-03-24 17:03:34
1323,159,183,3348,1773992029,2026-03-20 14:33:49
1323,159,187,,,
1323,159,190,,,
1323,159,227,4641,1775204217,2026-04-03 15:16:57
1323,159,228,,,
1323,159,229,,,
1324,159,137,2326,1773767028,2026-03-18 00:03:48
1324,159,138,,,
1324,159,155,2849,1773381715,2026-03-13 13:01:55
1324,159,156,,,
1324,159,157,3134,1773769639,2026-03-18 00:47:19
1324,159,158,3135,1773770771,2026-03-18 01:06:11
1324,159,165,4190,1774599482,2026-03-27 15:18:02
1324,159,174,3275,1773938539,2026-03-19 23:42:19
1324,159,175,3277,1773940085,2026-03-20 00:08:05
1324,159,183,3338,1773991415,2026-03-20 14:23:35
1324,159,187,,,
1324,159,190,,,
1324,159,227,4637,1775202526,2026-04-03 14:48:46
1324,159,228,,,
1324,159,229,,,
1325,159,137,2287,1770350978,2026-02-06 11:09:38
1325,159,138,2301,1772453531,2026-03-02 19:12:11
1325,159,155,2821,1773322592,2026-03-12 20:36:32
1325,159,156,2826,1773921204,2026-03-19 18:53:24
1325,159,157,2828,1773922590,2026-03-19 19:16:30
1325,159,158,2859,1773924147,2026-03-19 19:42:27
1325,159,165,4213,1774599224,2026-03-27 15:13:44
1325,159,174,3264,1773925894,2026-03-19 20:11:34
1325,159,175,3266,1773929611,2026-03-19 21:13:31
1325,159,183,3339,1773992006,2026-03-20 14:33:26
1325,159,187,,,
1325,159,190,3613,1774283978,2026-03-23 23:39:38
1325,159,227,4623,1775203206,2026-04-03 15:00:06
1325,159,228,,,
1325,159,229,,,
1326,159,137,2855,1773381943,2026-03-13 13:05:43
1326,159,138,,,
1326,159,155,,,
1326,159,156,,,
1326,159,157,,,
1326,159,158,,,
1326,159,165,4197,1774599504,2026-03-27 15:18:24
1326,159,174,,,
1326,159,175,4150,1774582886,2026-03-27 10:41:26
1326,159,183,3354,1773992113,2026-03-20 14:35:13
1326,159,187,,,
1326,159,190,,,
1326,159,227,,,
1326,159,228,,,
1326,159,229,,,
1327,159,137,,,
1327,159,138,,,
1327,159,155,,,
1327,159,156,,,
1327,159,157,,,
1327,159,158,,,
1327,159,165,4200,1774599514,2026-03-27 15:18:34
1327,159,174,,,
1327,159,175,,,
1327,159,183,3347,1773992022,2026-03-20 14:33:42
1327,159,187,,,
1327,159,190,3446,1774586802,2026-03-27 11:46:42
1327,159,227,4630,1775204177,2026-04-03 15:16:17
1327,159,228,4606,1775192710,2026-04-03 12:05:10
1327,159,229,,,
1328,159,137,2275,1770359714,2026-02-06 13:35:14
1328,159,137,2309,1770359782,2026-02-06 13:36:22
1328,159,138,,,
1328,159,155,,,
1328,159,156,,,
1328,159,157,2817,1773341781,2026-03-13 01:56:21
1328,159,157,2831,1773341972,2026-03-13 01:59:32
1328,159,157,2832,1773342044,2026-03-13 02:00:44
1328,159,158,2839,1773652427,2026-03-16 16:13:47
1328,159,165,4212,1774599623,2026-03-27 15:20:23
1328,159,174,,,
1328,159,175,4163,1775115010,2026-04-02 14:30:10
1328,159,183,3356,1773992210,2026-03-20 14:36:50
1328,159,187,,,
1328,159,190,4049,1774517397,2026-03-26 16:29:57
1328,159,227,4629,1775202950,2026-04-03 14:55:50
1328,159,228,,,
1328,159,229,,,
64,164,135,,,
64,164,136,,,
64,164,159,,,
64,164,160,,,
64,164,161,,,
64,164,162,,,
64,164,184,,,
64,164,185,,,
64,164,186,,,
64,164,188,,,
64,164,189,,,
64,164,200,,,
64,164,230,,,
64,164,231,,,
64,164,232,,,
226,164,135,,,
226,164,136,,,
226,164,159,,,
226,164,160,,,
226,164,161,,,
226,164,162,,,
226,164,184,,,
226,164,185,,,
226,164,186,,,
226,164,188,,,
226,164,189,,,
226,164,200,,,
226,164,230,,,
226,164,231,,,
226,164,232,,,
817,164,135,,,
817,164,136,,,
817,164,159,,,
817,164,160,,,
817,164,161,,,
817,164,162,,,
817,164,184,,,
817,164,185,,,
817,164,186,,,
817,164,188,,,
817,164,189,,,
817,164,200,,,
817,164,230,,,
817,164,231,,,
817,164,232,,,
1329,164,135,2314,1770374040,2026-02-06 17:34:00
1329,164,136,2321,1770387681,2026-02-06 21:21:21
1329,164,159,2727,1773223071,2026-03-11 16:57:51
1329,164,160,2734,1773499144,2026-03-14 21:39:04
1329,164,161,,,
1329,164,162,2896,1773740748,2026-03-17 16:45:48
1329,164,184,3330,1774937781,2026-03-31 13:16:21
1329,164,185,4444,1775014655,2026-04-01 10:37:35
1329,164,186,3398,1774000046,2026-03-20 16:47:26
1329,164,188,,,
1329,164,189,4534,1775015822,2026-04-01 10:57:02
1329,164,200,4230,1774605697,2026-03-27 17:01:37
1329,164,230,4968,1775489085,2026-04-06 22:24:45
1329,164,231,4976,1775539063,2026-04-07 12:17:43
1329,164,232,4658,1775206757,2026-04-03 15:59:17
1330,164,135,2331,1770719681,2026-02-10 17:34:41
1330,164,136,2332,1771237787,2026-02-16 17:29:47
1330,164,159,,,
1330,164,160,,,
1330,164,161,3332,1773989275,2026-03-20 13:47:55
1330,164,162,,,
1330,164,184,,,
1330,164,185,,,
1330,164,186,3408,1774000361,2026-03-20 16:52:41
1330,164,188,,,
1330,164,189,4147,1774584954,2026-03-27 11:15:54
1330,164,200,4238,1774605707,2026-03-27 17:01:47
1330,164,230,,,
1330,164,231,,,
1330,164,232,4677,1775207196,2026-04-03 16:06:36
1331,164,135,2318,1773889693,2026-03-19 10:08:13
1331,164,136,3226,1773904768,2026-03-19 14:19:28
1331,164,159,3251,1773914027,2026-03-19 16:53:47
1331,164,160,,,
1331,164,161,3310,1773982466,2026-03-20 11:54:26
1331,164,162,3325,1773985141,2026-03-20 12:39:01
1331,164,184,3328,1774488358,2026-03-26 08:25:58
1331,164,185,3381,1774495519,2026-03-26 10:25:19
1331,164,185,4111,1774521035,2026-03-26 17:30:35
1331,164,186,3409,1774000358,2026-03-20 16:52:38
1331,164,188,,,
1331,164,189,4058,1774503090,2026-03-26 12:31:30
1331,164,200,4245,1774605815,2026-03-27 17:03:35
1331,164,230,4587,1775201638,2026-04-03 14:33:58
1331,164,231,,,
1331,164,232,4679,1775207494,2026-04-03 16:11:34
1332,164,135,2278,1770304961,2026-02-05 22:22:41
1332,164,136,2279,1770306304,2026-02-05 22:45:04
1332,164,159,2729,1773225706,2026-03-11 17:41:46
1332,164,160,2876,1773397231,2026-03-13 17:20:31
1332,164,161,3262,1773924073,2026-03-19 19:41:13
1332,164,162,3282,1773966943,2026-03-20 07:35:43
1332,164,184,3286,1773979974,2026-03-20 11:12:54
1332,164,185,3320,1773981913,2026-03-20 11:45:13
1332,164,186,3393,1774000040,2026-03-20 16:47:20
1332,164,188,,,
1332,164,189,,,
1332,164,200,4226,1774605694,2026-03-27 17:01:34
1332,164,230,4593,1775187584,2026-04-03 10:39:44
1332,164,231,4596,1775188902,2026-04-03 11:01:42
1332,164,232,4667,1775209210,2026-04-03 16:40:10
1333,164,135,2315,1772028901,2026-02-25 21:15:01
1333,164,136,2317,1772031255,2026-02-25 21:54:15
1333,164,136,2344,1772031837,2026-02-25 22:03:57
1333,164,159,2728,1773929632,2026-03-19 21:13:52
1333,164,160,,,
1333,164,161,3269,1773932621,2026-03-19 22:03:41
1333,164,162,3273,1773935455,2026-03-19 22:50:55
1333,164,184,3291,1773978705,2026-03-20 10:51:45
1333,164,185,,,
1333,164,186,3406,1774000608,2026-03-20 16:56:48
1333,164,188,,,
1333,164,189,3600,1774278097,2026-03-23 22:01:37
1333,164,200,4224,1774605689,2026-03-27 17:01:29
1333,164,230,,,
1333,164,231,,,
1333,164,232,4673,1775209231,2026-04-03 16:40:31
1334,164,135,2274,1773826257,2026-03-18 16:30:57
1334,164,135,3261,1773979650,2026-03-20 11:07:30
1334,164,136,3190,1773981769,2026-03-20 11:42:49
1334,164,159,3323,1773987967,2026-03-20 13:26:07
1334,164,160,3334,1773989432,2026-03-20 13:50:32
1334,164,161,3370,1773992360,2026-03-20 14:39:20
1334,164,162,,,
1334,164,184,,,
1334,164,185,,,
1334,164,186,3388,1774000327,2026-03-20 16:52:07
1334,164,188,,,
1334,164,189,,,
1334,164,200,4227,1774605694,2026-03-27 17:01:34
1334,164,230,,,
1334,164,231,,,
1334,164,232,4662,1775208398,2026-04-03 16:26:38
1335,164,135,,,
1335,164,136,,,
1335,164,159,,,
1335,164,160,,,
1335,164,161,,,
1335,164,162,,,
1335,164,184,,,
1335,164,185,,,
1335,164,186,3395,1774000334,2026-03-20 16:52:14
1335,164,188,,,
1335,164,189,,,
1335,164,200,,,
1335,164,230,,,
1335,164,231,,,
1335,164,232,,,
1336,164,135,,,
1336,164,136,,,
1336,164,159,,,
1336,164,160,,,
1336,164,161,,,
1336,164,162,,,
1336,164,184,,,
1336,164,185,,,
1336,164,186,,,
1336,164,188,,,
1336,164,189,,,
1336,164,200,4234,1774604269,2026-03-27 16:37:49
1336,164,230,,,
1336,164,231,,,
1336,164,232,4678,1775207885,2026-04-03 16:18:05
1337,164,135,2307,1770459149,2026-02-07 17:12:29
1337,164,136,,,
1337,164,159,2872,1774436212,2026-03-25 17:56:52
1337,164,160,,,
1337,164,161,,,
1337,164,162,4168,1774598862,2026-03-27 15:07:42
1337,164,184,,,
1337,164,185,,,
1337,164,186,3396,1774000295,2026-03-20 16:51:35
1337,164,188,,,
1337,164,189,,,
1337,164,200,4228,1774605695,2026-03-27 17:01:35
1337,164,230,,,
1337,164,231,,,
1337,164,232,4659,1775209175,2026-04-03 16:39:35
1338,164,135,2292,1770353313,2026-02-06 11:48:33
1338,164,136,2293,1770362709,2026-02-06 14:25:09
1338,164,159,2944,1773632811,2026-03-16 10:46:51
1338,164,159,2950,1773634319,2026-03-16 11:11:59
1338,164,160,3281,1773960252,2026-03-20 05:44:12
1338,164,161,3283,1773975520,2026-03-20 09:58:40
1338,164,162,3304,1773977886,2026-03-20 10:38:06
1338,164,184,3319,1773986665,2026-03-20 13:04:25
1338,164,185,4177,1774601491,2026-03-27 15:51:31
1338,164,186,3402,1774000369,2026-03-20 16:52:49
1338,164,188,3421,1774499703,2026-03-26 11:35:03
1338,164,189,4101,1774515559,2026-03-26 15:59:19
1338,164,200,4242,1774605768,2026-03-27 17:02:48
1338,164,230,,,
1338,164,231,,,
1338,164,232,4676,1775207382,2026-04-03 16:09:42
1339,164,135,2464,1773395791,2026-03-13 16:56:31
1339,164,135,2891,1773455741,2026-03-14 09:35:41
1339,164,135,3132,1773759897,2026-03-17 22:04:57
1339,164,136,2885,1773452333,2026-03-14 08:38:53
1339,164,159,2865,1773764823,2026-03-17 23:27:03
1339,164,160,3287,1773969036,2026-03-20 08:10:36
1339,164,161,4210,1774599410,2026-03-27 15:16:50
1339,164,162,4541,1775042173,2026-04-01 18:16:13
1339,164,162,4543,1775046271,2026-04-01 19:24:31
1339,164,162,4544,1775046586,2026-04-01 19:29:46
1339,164,184,4545,1775088474,2026-04-02 07:07:54
1339,164,185,,,
1339,164,186,3394,1774000282,2026-03-20 16:51:22
1339,164,188,,,
1339,164,189,,,
1339,164,200,4221,1774605684,2026-03-27 17:01:24
1339,164,230,,,
1339,164,231,,,
1339,164,232,4672,1775208827,2026-04-03 16:33:47
1340,164,135,2319,1771223018,2026-02-16 13:23:38
1340,164,136,2334,1772029963,2026-02-25 21:32:43
1340,164,159,3276,1774587564,2026-03-27 11:59:24
1340,164,160,,,
1340,164,161,4171,1774763978,2026-03-29 12:59:38
1340,164,162,,,
1340,164,184,,,
1340,164,185,,,
1340,164,186,3385,1774000318,2026-03-20 16:51:58
1340,164,188,,,
1340,164,189,,,
1340,164,200,4236,1774605704,2026-03-27 17:01:44
1340,164,230,,,
1340,164,231,,,
1340,164,232,4666,1775209202,2026-04-03 16:40:02
1341,164,135,2322,1773393286,2026-03-13 16:14:46
1341,164,136,2880,1773395795,2026-03-13 16:56:35
1341,164,159,2884,1773398141,2026-03-13 17:35:41
1341,164,160,2886,1773990765,2026-03-20 14:12:45
1341,164,161,,,
1341,164,162,3316,1773980253,2026-03-20 11:17:33
1341,164,184,3311,1773978077,2026-03-20 10:41:17
1341,164,185,3312,1773979140,2026-03-20 10:59:00
1341,164,186,3387,1773999791,2026-03-20 16:43:11
1341,164,188,,,
1341,164,189,,,
1341,164,200,4246,1774605841,2026-03-27 17:04:01
1341,164,230,,,
1341,164,231,,,
1341,164,232,4657,1775207253,2026-04-03 16:07:33
1342,164,135,2306,1770371229,2026-02-06 16:47:09
1342,164,136,2320,1772463940,2026-03-02 22:05:40
1342,164,159,2827,1773650662,2026-03-16 15:44:22
1342,164,160,,,
1342,164,161,3025,1774191098,2026-03-22 21:51:38
1342,164,162,,,
1342,164,184,,,
1342,164,185,3610,1774406929,2026-03-25 09:48:49
1342,164,186,3407,1774000350,2026-03-20 16:52:30
1342,164,188,,,
1342,164,189,,,
1342,164,200,4239,1774605732,2026-03-27 17:02:12
1342,164,230,,,
1342,164,231,,,
1342,164,232,4680,1775209079,2026-04-03 16:37:59
1343,164,135,,,
1343,164,136,,,
1343,164,159,,,
1343,164,160,,,
1343,164,161,,,
1343,164,162,,,
1343,164,184,,,
1343,164,185,,,
1343,164,186,3392,1774000304,2026-03-20 16:51:44
1343,164,188,,,
1343,164,189,,,
1343,164,200,4231,1774605697,2026-03-27 17:01:37
1343,164,230,,,
1343,164,231,,,
1343,164,232,4656,1775208393,2026-04-03 16:26:33
1344,164,135,2305,1770455691,2026-02-07 16:14:51
1344,164,136,2338,1771915780,2026-02-24 13:49:40
1344,164,159,3092,1773742779,2026-03-17 17:19:39
1344,164,160,,,
1344,164,161,3285,1773978777,2026-03-20 10:52:57
1344,164,161,4165,1774587115,2026-03-27 11:51:55
