userid,courseid,week_number,total_clicks,late_night_clicks,late_night_activity_ratio
147,122,0,3,0,0.0000
147,122,2,5,0,0.0000
147,122,3,9,4,0.4444
147,122,4,2,0,0.0000
147,122,5,7,0,0.0000
147,122,6,17,3,0.1765
147,122,10,25,0,0.0000
147,122,11,11,0,0.0000
147,122,12,18,0,0.0000
147,122,13,17,4,0.2353
148,122,3,6,0,0.0000
148,122,4,14,0,0.0000
148,122,5,13,0,0.0000
148,122,10,12,12,1.0000
148,122,11,3,0,0.0000
148,122,12,14,0,0.0000
148,122,13,7,0,0.0000
149,122,2,5,0,0.0000
149,122,3,17,2,0.1176
149,122,4,7,1,0.1429
149,122,5,9,0,0.0000
149,122,6,8,0,0.0000
149,122,7,2,0,0.0000
149,122,10,15,0,0.0000
149,122,11,3,0,0.0000
149,122,12,18,0,0.0000
149,122,13,14,1,0.0714
151,122,0,1,0,0.0000
151,122,2,13,0,0.0000
151,122,3,31,0,0.0000
151,122,4,12,0,0.0000
151,122,5,28,5,0.1786
151,122,6,12,0,0.0000
151,122,9,7,0,0.0000
151,122,10,18,0,0.0000
151,122,11,7,0,0.0000
151,122,12,75,26,0.3467
151,122,13,31,0,0.0000
152,122,0,1,0,0.0000
152,122,1,11,0,0.0000
152,122,3,10,0,0.0000
152,122,5,14,0,0.0000
152,122,6,4,0,0.0000
152,122,11,4,0,0.0000
152,122,12,9,0,0.0000
152,122,13,29,0,0.0000
154,122,3,9,9,1.0000
154,122,5,7,0,0.0000
154,122,6,15,1,0.0667
154,122,10,1,0,0.0000
154,122,12,58,2,0.0345
154,122,13,15,2,0.1333
2,123,0,145,0,0.0000
2,123,1,5,0,0.0000
2,123,2,16,0,0.0000
2,123,4,4,0,0.0000
67,123,0,35,0,0.0000
67,123,1,26,0,0.0000
67,123,2,11,0,0.0000
67,123,4,1,0,0.0000
67,123,6,47,0,0.0000
67,123,10,14,0,0.0000
67,123,11,62,13,0.2097
67,123,13,35,0,0.0000
69,123,2,16,14,0.8750
114,123,0,4,0,0.0000
114,123,2,2,0,0.0000
114,123,3,22,2,0.0909
114,123,6,3,0,0.0000
114,123,7,1,1,1.0000
114,123,8,14,0,0.0000
114,123,10,2,0,0.0000
114,123,11,28,0,0.0000
114,123,12,31,19,0.6129
115,123,0,10,0,0.0000
115,123,2,6,0,0.0000
115,123,3,17,0,0.0000
115,123,6,2,0,0.0000
115,123,9,2,0,0.0000
115,123,11,6,0,0.0000
115,123,13,13,0,0.0000
116,123,0,2,0,0.0000
116,123,3,21,0,0.0000
116,123,7,2,0,0.0000
116,123,8,10,0,0.0000
116,123,10,2,0,0.0000
116,123,11,23,0,0.0000
116,123,12,18,2,0.1111
117,123,0,11,0,0.0000
117,123,2,6,0,0.0000
117,123,3,12,0,0.0000
117,123,6,3,0,0.0000
117,123,7,5,0,0.0000
117,123,8,11,0,0.0000
117,123,10,2,0,0.0000
117,123,11,26,0,0.0000
117,123,12,22,2,0.0909
117,123,13,3,0,0.0000
118,123,0,2,0,0.0000
118,123,2,5,0,0.0000
118,123,3,42,0,0.0000
118,123,4,2,0,0.0000
118,123,5,2,0,0.0000
118,123,6,3,0,0.0000
118,123,7,1,0,0.0000
118,123,8,33,0,0.0000
118,123,10,4,0,0.0000
118,123,11,44,0,0.0000
118,123,12,28,0,0.0000
118,123,13,22,1,0.0455
119,123,0,33,0,0.0000
119,123,2,1,0,0.0000
119,123,3,10,10,1.0000
119,123,5,3,0,0.0000
119,123,6,6,0,0.0000
119,123,7,4,0,0.0000
119,123,8,14,0,0.0000
119,123,10,2,0,0.0000
119,123,11,38,0,0.0000
119,123,12,38,4,0.1053
119,123,13,12,0,0.0000
120,123,0,42,0,0.0000
120,123,2,5,0,0.0000
120,123,3,31,0,0.0000
120,123,6,3,0,0.0000
120,123,7,17,8,0.4706
120,123,8,4,0,0.0000
120,123,10,2,0,0.0000
120,123,11,37,24,0.6486
120,123,12,14,8,0.5714
120,123,13,10,0,0.0000
121,123,0,3,0,0.0000
121,123,2,2,0,0.0000
121,123,3,19,0,0.0000
121,123,4,2,0,0.0000
121,123,8,17,0,0.0000
121,123,10,1,0,0.0000
121,123,11,31,0,0.0000
121,123,12,18,0,0.0000
121,123,13,7,0,0.0000
122,123,0,25,0,0.0000
122,123,2,2,0,0.0000
122,123,3,50,20,0.4000
122,123,4,6,0,0.0000
122,123,5,5,0,0.0000
122,123,8,25,0,0.0000
122,123,10,3,0,0.0000
122,123,11,54,0,0.0000
122,123,12,15,0,0.0000
122,123,13,5,0,0.0000
123,123,0,11,0,0.0000
123,123,1,1,0,0.0000
123,123,2,4,0,0.0000
123,123,3,30,0,0.0000
123,123,4,9,0,0.0000
123,123,5,4,0,0.0000
123,123,7,8,2,0.2500
123,123,8,10,0,0.0000
123,123,11,30,14,0.4667
123,123,12,25,0,0.0000
123,123,13,18,0,0.0000
124,123,0,15,0,0.0000
124,123,2,2,0,0.0000
124,123,3,30,12,0.4000
124,123,4,5,0,0.0000
124,123,6,5,0,0.0000
124,123,7,5,0,0.0000
124,123,9,10,0,0.0000
124,123,10,16,12,0.7500
124,123,11,17,0,0.0000
124,123,12,20,0,0.0000
124,123,13,3,0,0.0000
125,123,0,1,0,0.0000
125,123,2,11,0,0.0000
125,123,3,18,0,0.0000
125,123,6,9,0,0.0000
125,123,8,12,0,0.0000
125,123,10,4,0,0.0000
125,123,11,28,0,0.0000
125,123,12,65,0,0.0000
125,123,13,5,0,0.0000
126,123,0,2,0,0.0000
126,123,2,13,2,0.1538
126,123,3,27,0,0.0000
126,123,4,7,4,0.5714
126,123,5,4,0,0.0000
126,123,6,4,0,0.0000
126,123,7,15,0,0.0000
126,123,8,17,0,0.0000
126,123,10,2,0,0.0000
126,123,11,24,0,0.0000
126,123,12,22,0,0.0000
126,123,13,10,0,0.0000
127,123,0,7,0,0.0000
127,123,2,2,0,0.0000
127,123,3,13,0,0.0000
127,123,4,1,0,0.0000
127,123,5,2,0,0.0000
127,123,8,16,0,0.0000
127,123,10,4,0,0.0000
127,123,11,31,0,0.0000
127,123,12,17,0,0.0000
127,123,13,11,0,0.0000
129,123,4,4,0,0.0000
129,123,11,3,0,0.0000
130,123,0,2,0,0.0000
130,123,2,2,0,0.0000
130,123,3,20,0,0.0000
130,123,4,2,0,0.0000
130,123,5,5,0,0.0000
130,123,6,7,0,0.0000
130,123,8,20,18,0.9000
130,123,10,2,0,0.0000
130,123,11,22,0,0.0000
130,123,12,12,0,0.0000
131,123,0,5,0,0.0000
131,123,2,5,0,0.0000
131,123,3,18,0,0.0000
131,123,4,24,0,0.0000
131,123,5,2,0,0.0000
131,123,6,3,0,0.0000
131,123,8,2,2,1.0000
131,123,10,3,0,0.0000
131,123,11,31,15,0.4839
131,123,12,10,0,0.0000
131,123,13,40,0,0.0000
132,123,0,10,0,0.0000
132,123,2,19,0,0.0000
132,123,3,28,0,0.0000
132,123,4,1,0,0.0000
132,123,7,9,0,0.0000
132,123,8,15,0,0.0000
132,123,11,33,0,0.0000
132,123,12,14,0,0.0000
132,123,13,2,0,0.0000
133,123,2,4,0,0.0000
133,123,3,42,2,0.0476
133,123,4,5,0,0.0000
133,123,6,3,0,0.0000
133,123,7,4,0,0.0000
133,123,10,4,0,0.0000
133,123,11,42,0,0.0000
133,123,12,34,8,0.2353
133,123,13,21,0,0.0000
135,123,0,5,0,0.0000
135,123,2,7,0,0.0000
135,123,3,28,0,0.0000
135,123,4,2,0,0.0000
135,123,5,10,0,0.0000
135,123,10,2,2,1.0000
135,123,11,28,2,0.0714
135,123,12,45,11,0.2444
135,123,13,6,0,0.0000
136,123,0,1,0,0.0000
136,123,2,10,0,0.0000
136,123,3,15,0,0.0000
136,123,4,2,0,0.0000
136,123,6,3,0,0.0000
136,123,8,17,17,1.0000
136,123,10,4,0,0.0000
136,123,11,31,7,0.2258
136,123,12,21,21,1.0000
137,123,0,3,0,0.0000
137,123,2,20,0,0.0000
137,123,3,18,0,0.0000
137,123,4,4,0,0.0000
137,123,5,2,0,0.0000
137,123,6,2,0,0.0000
137,123,7,2,0,0.0000
137,123,8,15,0,0.0000
137,123,9,2,0,0.0000
137,123,10,2,0,0.0000
137,123,11,20,0,0.0000
137,123,12,38,2,0.0526
137,123,13,16,0,0.0000
138,123,2,4,2,0.5000
138,123,4,4,0,0.0000
139,123,0,6,0,0.0000
139,123,2,4,0,0.0000
139,123,3,16,0,0.0000
139,123,4,8,0,0.0000
139,123,5,2,0,0.0000
139,123,6,6,0,0.0000
139,123,7,19,0,0.0000
139,123,10,2,0,0.0000
139,123,11,30,0,0.0000
139,123,12,23,0,0.0000
139,123,13,4,0,0.0000
140,123,0,20,0,0.0000
140,123,1,1,0,0.0000
140,123,2,25,0,0.0000
140,123,3,19,0,0.0000
140,123,4,2,0,0.0000
140,123,5,1,0,0.0000
140,123,6,2,0,0.0000
140,123,8,25,0,0.0000
140,123,10,6,0,0.0000
140,123,11,31,0,0.0000
140,123,12,16,0,0.0000
140,123,13,46,0,0.0000
141,123,0,13,0,0.0000
141,123,2,8,0,0.0000
141,123,3,27,0,0.0000
141,123,4,4,0,0.0000
141,123,8,15,0,0.0000
141,123,10,2,0,0.0000
141,123,11,34,0,0.0000
141,123,12,25,11,0.4400
142,123,0,2,0,0.0000
142,123,2,5,0,0.0000
142,123,3,19,0,0.0000
142,123,4,2,0,0.0000
142,123,8,10,0,0.0000
142,123,11,15,0,0.0000
142,123,12,10,10,1.0000
142,123,13,6,0,0.0000
143,123,0,8,0,0.0000
143,123,2,4,0,0.0000
143,123,3,19,4,0.2105
143,123,4,3,0,0.0000
143,123,11,2,0,0.0000
143,123,12,20,0,0.0000
143,123,13,17,0,0.0000
144,123,0,1,0,0.0000
144,123,1,5,0,0.0000
144,123,2,2,0,0.0000
144,123,3,17,0,0.0000
144,123,7,1,1,1.0000
144,123,8,17,7,0.4118
144,123,11,23,0,0.0000
144,123,12,3,0,0.0000
144,123,13,3,0,0.0000
145,123,0,9,0,0.0000
145,123,2,2,0,0.0000
145,123,3,23,0,0.0000
145,123,4,13,0,0.0000
145,123,7,6,0,0.0000
145,123,8,7,2,0.2857
145,123,9,15,0,0.0000
145,123,10,8,0,0.0000
145,123,11,31,0,0.0000
145,123,12,20,0,0.0000
145,123,13,2,0,0.0000
146,123,0,6,0,0.0000
146,123,2,2,0,0.0000
146,123,3,23,4,0.1739
146,123,4,4,0,0.0000
146,123,5,2,0,0.0000
146,123,6,8,0,0.0000
146,123,8,15,0,0.0000
146,123,10,5,0,0.0000
146,123,11,20,2,0.1000
146,123,12,16,10,0.6250
146,123,13,10,0,0.0000
147,123,0,3,0,0.0000
147,123,3,23,2,0.0870
147,123,4,3,0,0.0000
147,123,6,10,0,0.0000
147,123,7,2,0,0.0000
147,123,9,1,0,0.0000
147,123,11,23,0,0.0000
147,123,12,16,0,0.0000
147,123,13,2,0,0.0000
148,123,0,11,0,0.0000
148,123,2,6,0,0.0000
148,123,3,29,0,0.0000
148,123,5,6,0,0.0000
148,123,6,11,0,0.0000
148,123,7,12,0,0.0000
148,123,8,16,0,0.0000
148,123,10,9,2,0.2222
148,123,11,33,0,0.0000
148,123,12,21,0,0.0000
148,123,13,30,0,0.0000
149,123,0,2,0,0.0000
149,123,1,5,0,0.0000
149,123,2,6,0,0.0000
149,123,3,37,0,0.0000
149,123,4,6,1,0.1667
149,123,5,1,0,0.0000
149,123,6,4,0,0.0000
149,123,7,2,1,0.5000
149,123,8,28,3,0.1071
149,123,9,2,0,0.0000
149,123,10,8,3,0.3750
149,123,11,46,2,0.0435
149,123,12,25,0,0.0000
149,123,13,27,0,0.0000
151,123,0,6,0,0.0000
151,123,2,13,0,0.0000
151,123,3,27,0,0.0000
151,123,4,19,4,0.2105
151,123,6,2,0,0.0000
151,123,7,4,0,0.0000
151,123,8,22,10,0.4545
151,123,9,2,0,0.0000
151,123,10,2,0,0.0000
151,123,11,45,0,0.0000
151,123,12,29,0,0.0000
151,123,13,11,2,0.1818
152,123,0,6,0,0.0000
152,123,2,2,0,0.0000
152,123,3,30,0,0.0000
152,123,10,3,0,0.0000
152,123,11,32,0,0.0000
152,123,12,27,0,0.0000
152,123,13,3,0,0.0000
153,123,0,1,0,0.0000
154,123,0,3,0,0.0000
154,123,2,5,0,0.0000
154,123,3,5,0,0.0000
154,123,4,3,0,0.0000
154,123,7,4,0,0.0000
154,123,8,26,0,0.0000
154,123,10,14,0,0.0000
154,123,11,19,0,0.0000
154,123,12,16,0,0.0000
154,123,13,3,0,0.0000
2,124,0,100,0,0.0000
2,124,1,34,0,0.0000
2,124,3,3,0,0.0000
2,124,4,4,0,0.0000
62,124,3,1,0,0.0000
69,124,0,3,1,0.3333
69,124,1,1,0,0.0000
69,124,4,15,0,0.0000
69,124,5,3,0,0.0000
114,124,1,2,0,0.0000
114,124,5,2,0,0.0000
114,124,6,3,0,0.0000
115,124,1,3,0,0.0000
115,124,6,5,0,0.0000
115,124,11,4,0,0.0000
115,124,12,2,0,0.0000
116,124,1,2,0,0.0000
116,124,6,1,0,0.0000
117,124,1,4,0,0.0000
117,124,5,4,0,0.0000
118,124,5,2,0,0.0000
118,124,6,4,0,0.0000
119,124,1,1,0,0.0000
119,124,2,2,0,0.0000
119,124,4,1,0,0.0000
119,124,6,1,1,1.0000
119,124,11,4,0,0.0000
120,124,0,6,0,0.0000
120,124,1,2,0,0.0000
120,124,2,1,0,0.0000
121,124,1,9,0,0.0000
121,124,3,4,0,0.0000
121,124,4,7,0,0.0000
121,124,9,3,0,0.0000
121,124,11,5,0,0.0000
121,124,13,14,0,0.0000
122,124,0,5,0,0.0000
122,124,1,8,0,0.0000
122,124,2,21,0,0.0000
122,124,3,2,0,0.0000
122,124,4,17,0,0.0000
122,124,5,4,0,0.0000
122,124,6,5,0,0.0000
122,124,9,5,0,0.0000
122,124,10,7,0,0.0000
122,124,11,1,0,0.0000
122,124,12,6,0,0.0000
122,124,13,1,0,0.0000
123,124,1,3,0,0.0000
123,124,2,6,0,0.0000
124,124,1,4,0,0.0000
124,124,2,8,0,0.0000
124,124,3,1,0,0.0000
125,124,1,3,0,0.0000
126,124,2,1,0,0.0000
126,124,11,2,0,0.0000
127,124,1,1,0,0.0000
127,124,6,1,0,0.0000
127,124,11,1,0,0.0000
129,124,1,4,0,0.0000
130,124,1,3,0,0.0000
130,124,5,2,0,0.0000
131,124,0,6,0,0.0000
131,124,1,3,0,0.0000
131,124,2,4,0,0.0000
131,124,3,7,0,0.0000
131,124,4,8,0,0.0000
131,124,5,7,0,0.0000
131,124,11,4,0,0.0000
131,124,13,2,0,0.0000
132,124,1,2,0,0.0000
133,124,1,2,0,0.0000
133,124,2,4,0,0.0000
133,124,11,5,0,0.0000
133,124,12,2,0,0.0000
135,124,0,4,0,0.0000
135,124,1,4,0,0.0000
135,124,2,6,0,0.0000
135,124,3,2,0,0.0000
135,124,5,7,0,0.0000
135,124,6,2,2,1.0000
135,124,8,2,0,0.0000
135,124,11,8,0,0.0000
136,124,1,2,2,1.0000
136,124,5,2,0,0.0000
136,124,6,2,0,0.0000
136,124,11,3,0,0.0000
136,124,12,2,0,0.0000
136,124,13,1,0,0.0000
137,124,5,2,0,0.0000
138,124,1,2,0,0.0000
138,124,2,5,0,0.0000
138,124,4,1,0,0.0000
138,124,5,2,0,0.0000
139,124,1,2,0,0.0000
140,124,0,6,0,0.0000
140,124,1,11,0,0.0000
140,124,2,9,0,0.0000
140,124,4,9,0,0.0000
140,124,5,15,0,0.0000
140,124,6,9,0,0.0000
140,124,10,6,0,0.0000
141,124,2,7,0,0.0000
141,124,4,4,0,0.0000
141,124,5,4,0,0.0000
141,124,6,2,0,0.0000
141,124,11,2,0,0.0000
142,124,1,3,0,0.0000
143,124,1,4,0,0.0000
143,124,2,9,6,0.6667
143,124,4,2,0,0.0000
143,124,5,7,0,0.0000
143,124,10,16,2,0.1250
143,124,11,11,6,0.5455
143,124,12,2,0,0.0000
143,124,13,10,0,0.0000
144,124,1,4,0,0.0000
145,124,2,4,0,0.0000
145,124,5,2,0,0.0000
146,124,1,3,0,0.0000
146,124,2,4,0,0.0000
146,124,9,13,0,0.0000
147,124,1,5,0,0.0000
147,124,2,1,0,0.0000
147,124,3,1,0,0.0000
147,124,6,1,0,0.0000
147,124,9,4,0,0.0000
147,124,10,2,0,0.0000
147,124,11,2,0,0.0000
148,124,1,2,0,0.0000
148,124,2,1,0,0.0000
148,124,3,1,0,0.0000
149,124,1,8,0,0.0000
149,124,3,1,0,0.0000
149,124,4,1,1,1.0000
149,124,6,4,0,0.0000
149,124,13,3,0,0.0000
151,124,0,2,0,0.0000
151,124,2,9,0,0.0000
151,124,5,3,0,0.0000
152,124,1,4,0,0.0000
154,124,10,1,0,0.0000
817,124,0,73,0,0.0000
817,124,1,17,0,0.0000
817,124,3,15,0,0.0000
817,124,5,44,0,0.0000
817,124,6,11,0,0.0000
817,124,8,10,0,0.0000
817,124,10,8,0,0.0000
817,124,11,12,0,0.0000
817,124,12,16,0,0.0000
2,125,0,97,0,0.0000
2,125,1,32,0,0.0000
2,125,4,4,0,0.0000
2,125,6,6,0,0.0000
67,125,0,6,0,0.0000
67,125,1,16,0,0.0000
67,125,3,66,0,0.0000
67,125,4,56,0,0.0000
67,125,5,3,0,0.0000
67,125,6,67,0,0.0000
67,125,10,51,0,0.0000
67,125,11,43,0,0.0000
71,125,5,21,0,0.0000
71,125,6,16,0,0.0000
71,125,7,2,0,0.0000
71,125,12,7,0,0.0000
71,125,13,2,0,0.0000
114,125,0,1,0,0.0000
114,125,2,4,0,0.0000
114,125,3,11,0,0.0000
114,125,4,29,0,0.0000
114,125,5,17,0,0.0000
114,125,6,4,0,0.0000
114,125,7,18,2,0.1111
114,125,10,3,0,0.0000
114,125,11,27,0,0.0000
114,125,12,16,6,0.3750
115,125,0,3,0,0.0000
115,125,1,3,0,0.0000
115,125,2,1,0,0.0000
115,125,3,2,0,0.0000
115,125,4,2,0,0.0000
115,125,6,1,0,0.0000
115,125,7,2,0,0.0000
115,125,11,9,4,0.4444
115,125,12,2,2,1.0000
116,125,0,4,0,0.0000
116,125,3,28,2,0.0714
116,125,4,10,0,0.0000
116,125,5,15,0,0.0000
116,125,6,22,0,0.0000
116,125,7,22,0,0.0000
116,125,10,4,0,0.0000
116,125,11,37,0,0.0000
116,125,12,18,2,0.1111
117,125,0,3,0,0.0000
117,125,3,14,0,0.0000
117,125,4,17,9,0.5294
117,125,5,15,0,0.0000
117,125,6,16,0,0.0000
117,125,7,18,0,0.0000
117,125,11,14,0,0.0000
117,125,12,14,0,0.0000
118,125,0,4,0,0.0000
118,125,2,4,0,0.0000
118,125,3,16,0,0.0000
118,125,4,16,0,0.0000
118,125,5,16,0,0.0000
118,125,6,17,0,0.0000
118,125,7,18,0,0.0000
118,125,11,26,2,0.0769
118,125,12,43,0,0.0000
118,125,13,1,0,0.0000
119,125,0,4,0,0.0000
119,125,2,5,0,0.0000
119,125,3,39,0,0.0000
119,125,4,14,10,0.7143
119,125,5,15,8,0.5333
119,125,6,2,0,0.0000
119,125,7,37,8,0.2162
119,125,10,31,19,0.6129
119,125,11,11,0,0.0000
119,125,12,48,19,0.3958
120,125,0,3,0,0.0000
120,125,2,4,0,0.0000
120,125,3,20,0,0.0000
120,125,4,22,2,0.0909
120,125,5,10,0,0.0000
120,125,6,21,0,0.0000
120,125,7,4,0,0.0000
120,125,10,14,0,0.0000
120,125,11,15,0,0.0000
120,125,12,27,0,0.0000
121,125,0,11,0,0.0000
121,125,2,2,0,0.0000
121,125,3,11,0,0.0000
121,125,4,20,0,0.0000
121,125,5,10,0,0.0000
121,125,7,10,0,0.0000
121,125,8,10,0,0.0000
121,125,10,4,0,0.0000
121,125,11,19,2,0.1053
121,125,12,22,0,0.0000
122,125,0,16,0,0.0000
122,125,2,4,0,0.0000
122,125,3,33,0,0.0000
122,125,4,44,0,0.0000
122,125,5,30,0,0.0000
122,125,6,4,0,0.0000
122,125,7,45,0,0.0000
122,125,10,7,0,0.0000
122,125,11,31,0,0.0000
122,125,12,64,0,0.0000
122,125,13,2,0,0.0000
123,125,0,5,0,0.0000
123,125,1,3,0,0.0000
123,125,2,3,0,0.0000
123,125,3,12,0,0.0000
123,125,4,22,0,0.0000
123,125,5,16,0,0.0000
123,125,6,4,0,0.0000
123,125,7,14,2,0.1429
123,125,10,4,0,0.0000
123,125,11,28,0,0.0000
123,125,12,42,0,0.0000
124,125,0,11,0,0.0000
124,125,2,6,0,0.0000
124,125,3,13,0,0.0000
124,125,4,15,0,0.0000
124,125,5,4,0,0.0000
124,125,6,4,0,0.0000
124,125,7,26,2,0.0769
124,125,10,4,0,0.0000
124,125,11,9,0,0.0000
124,125,12,14,0,0.0000
124,125,13,3,0,0.0000
125,125,0,3,0,0.0000
125,125,2,3,0,0.0000
125,125,3,16,0,0.0000
125,125,4,31,0,0.0000
125,125,5,15,0,0.0000
125,125,7,16,0,0.0000
125,125,10,4,0,0.0000
125,125,11,28,0,0.0000
125,125,12,23,0,0.0000
126,125,2,4,0,0.0000
126,125,3,11,0,0.0000
126,125,4,21,3,0.1429
126,125,5,18,10,0.5556
126,125,6,7,0,0.0000
126,125,7,28,0,0.0000
126,125,8,1,0,0.0000
126,125,10,7,0,0.0000
126,125,11,14,0,0.0000
126,125,12,34,19,0.5588
127,125,3,6,0,0.0000
127,125,4,17,0,0.0000
127,125,5,21,0,0.0000
127,125,7,15,0,0.0000
127,125,11,34,0,0.0000
127,125,12,18,0,0.0000
127,125,13,1,0,0.0000
129,125,3,11,0,0.0000
129,125,4,2,0,0.0000
129,125,6,2,0,0.0000
129,125,10,6,0,0.0000
129,125,11,15,0,0.0000
129,125,12,3,0,0.0000
129,125,13,3,0,0.0000
130,125,0,6,0,0.0000
130,125,2,7,0,0.0000
130,125,3,10,0,0.0000
130,125,4,22,0,0.0000
130,125,5,14,0,0.0000
130,125,6,19,0,0.0000
130,125,7,2,0,0.0000
130,125,10,7,0,0.0000
130,125,11,26,0,0.0000
130,125,12,24,0,0.0000
131,125,0,1,0,0.0000
131,125,3,8,0,0.0000
131,125,4,13,0,0.0000
131,125,5,12,0,0.0000
131,125,6,23,0,0.0000
131,125,7,12,0,0.0000
131,125,10,4,0,0.0000
131,125,11,19,2,0.1053
131,125,12,17,0,0.0000
132,125,0,5,0,0.0000
132,125,2,5,0,0.0000
132,125,3,14,0,0.0000
132,125,4,52,0,0.0000
132,125,5,18,0,0.0000
132,125,7,39,0,0.0000
132,125,10,6,0,0.0000
132,125,11,34,0,0.0000
132,125,12,26,0,0.0000
133,125,0,3,0,0.0000
133,125,3,14,0,0.0000
133,125,4,20,0,0.0000
133,125,5,17,0,0.0000
133,125,6,12,0,0.0000
133,125,7,31,0,0.0000
133,125,11,42,0,0.0000
133,125,12,32,0,0.0000
133,125,13,10,0,0.0000
135,125,0,1,0,0.0000
135,125,2,6,0,0.0000
135,125,3,4,0,0.0000
135,125,4,18,0,0.0000
135,125,5,14,0,0.0000
135,125,6,6,0,0.0000
135,125,7,12,0,0.0000
135,125,10,4,2,0.5000
135,125,11,19,4,0.2105
135,125,12,57,1,0.0175
135,125,13,3,0,0.0000
136,125,2,1,0,0.0000
136,125,3,4,0,0.0000
136,125,4,49,2,0.0408
136,125,5,16,0,0.0000
136,125,6,4,0,0.0000
136,125,7,41,0,0.0000
136,125,10,16,1,0.0625
136,125,11,15,0,0.0000
136,125,12,36,21,0.5833
137,125,0,4,0,0.0000
137,125,2,5,0,0.0000
137,125,3,16,0,0.0000
137,125,4,26,18,0.6923
137,125,5,30,0,0.0000
137,125,6,7,0,0.0000
137,125,7,19,0,0.0000
137,125,10,3,0,0.0000
137,125,11,54,0,0.0000
137,125,12,31,5,0.1613
138,125,0,4,0,0.0000
138,125,3,8,0,0.0000
138,125,4,7,0,0.0000
138,125,5,5,0,0.0000
138,125,6,2,0,0.0000
138,125,10,8,0,0.0000
138,125,11,4,0,0.0000
139,125,0,3,0,0.0000
139,125,3,7,0,0.0000
139,125,4,20,0,0.0000
139,125,5,15,0,0.0000
139,125,6,8,0,0.0000
139,125,7,16,0,0.0000
139,125,11,22,0,0.0000
139,125,12,26,0,0.0000
140,125,0,8,0,0.0000
140,125,1,1,0,0.0000
140,125,2,7,0,0.0000
140,125,3,22,0,0.0000
140,125,4,27,0,0.0000
140,125,5,26,0,0.0000
140,125,6,28,0,0.0000
140,125,7,24,0,0.0000
140,125,10,12,0,0.0000
140,125,11,30,0,0.0000
140,125,12,16,8,0.5000
140,125,13,3,0,0.0000
141,125,0,17,0,0.0000
141,125,2,3,0,0.0000
141,125,3,11,0,0.0000
141,125,4,20,4,0.2000
141,125,5,14,0,0.0000
141,125,6,8,0,0.0000
141,125,7,22,0,0.0000
141,125,10,9,0,0.0000
141,125,11,21,0,0.0000
141,125,12,56,0,0.0000
142,125,2,5,0,0.0000
142,125,3,8,0,0.0000
142,125,4,12,0,0.0000
142,125,5,2,0,0.0000
142,125,6,2,0,0.0000
142,125,11,25,0,0.0000
142,125,12,22,13,0.5909
143,125,0,2,0,0.0000
143,125,3,14,0,0.0000
143,125,4,2,0,0.0000
143,125,5,2,0,0.0000
143,125,6,2,2,1.0000
143,125,11,11,0,0.0000
143,125,12,7,0,0.0000
143,125,13,17,0,0.0000
144,125,3,5,0,0.0000
144,125,5,27,0,0.0000
144,125,6,1,0,0.0000
144,125,7,20,0,0.0000
144,125,10,8,0,0.0000
144,125,11,26,0,0.0000
144,125,12,11,0,0.0000
145,125,0,4,0,0.0000
145,125,3,10,0,0.0000
145,125,4,33,2,0.0606
145,125,5,17,0,0.0000
145,125,6,7,0,0.0000
145,125,7,29,18,0.6207
145,125,10,6,0,0.0000
145,125,11,40,0,0.0000
145,125,12,24,0,0.0000
145,125,13,9,0,0.0000
146,125,0,1,0,0.0000
146,125,2,8,0,0.0000
146,125,3,14,0,0.0000
146,125,4,16,4,0.2500
146,125,5,25,5,0.2000
146,125,6,5,0,0.0000
146,125,7,35,8,0.2286
146,125,9,11,0,0.0000
146,125,10,26,8,0.3077
146,125,11,22,4,0.1818
146,125,12,16,12,0.7500
147,125,0,3,0,0.0000
147,125,4,20,0,0.0000
147,125,5,2,0,0.0000
147,125,7,10,0,0.0000
147,125,9,7,0,0.0000
147,125,10,20,0,0.0000
147,125,11,25,0,0.0000
147,125,12,17,0,0.0000
147,125,13,10,0,0.0000
148,125,0,7,0,0.0000
148,125,2,4,0,0.0000
148,125,3,8,2,0.2500
148,125,4,29,1,0.0345
148,125,5,21,0,0.0000
148,125,6,34,0,0.0000
148,125,7,24,0,0.0000
148,125,10,2,0,0.0000
148,125,11,31,2,0.0645
148,125,12,33,0,0.0000
149,125,0,3,0,0.0000
149,125,3,1,0,0.0000
149,125,4,21,4,0.1905
149,125,5,4,0,0.0000
149,125,6,10,0,0.0000
149,125,7,45,25,0.5556
149,125,10,10,0,0.0000
149,125,11,28,0,0.0000
149,125,12,31,8,0.2581
149,125,13,3,0,0.0000
151,125,0,4,0,0.0000
151,125,2,5,0,0.0000
151,125,3,30,0,0.0000
151,125,4,22,0,0.0000
151,125,5,24,0,0.0000
151,125,6,8,0,0.0000
151,125,7,22,0,0.0000
151,125,10,4,0,0.0000
151,125,11,33,0,0.0000
151,125,12,34,2,0.0588
152,125,0,9,0,0.0000
152,125,2,5,0,0.0000
152,125,3,10,0,0.0000
152,125,4,12,0,0.0000
152,125,5,14,0,0.0000
152,125,7,12,0,0.0000
152,125,10,3,0,0.0000
152,125,11,12,0,0.0000
152,125,12,57,0,0.0000
152,125,13,1,0,0.0000
154,125,3,5,0,0.0000
154,125,4,17,0,0.0000
154,125,5,13,13,1.0000
154,125,6,4,0,0.0000
154,125,7,26,0,0.0000
154,125,8,1,0,0.0000
